StationID,Longitude,Latitude,Height,Remark,Distance_from_Zurich
8575923,8.717396,47.4146,545,"Illnau, Kirche",13939.530532318078
8575924,8.713752000000001,47.411842,517,"Illnau, Steinacher",13589.984978078488
8575925,8.711867,47.410586,517,"Illnau, Wingert",13415.601992181952
8575926,8.719176,47.405423,517,"Illnau, Chrummenacher",13809.774416051483
8575927,8.722572999999999,47.408910999999996,517,"Illnau, Bahnhof",14147.577757386805
8575937,8.678255,47.43137,521,"Tagelswangen, Oberwis",11955.960384710803
8575938,8.672994000000001,47.433747,515,"Tagelswangen, Buckstrasse",11750.147459210046
8575939,8.677506,47.440203000000004,530,"Lindau, Rigacher",12423.461253459982
8575940,8.686278,47.437166999999995,560,"Effretikon, Langhag",12801.73626381757
8575941,8.682291000000001,47.448076,546,"Lindau, Eschikon",13218.873657071359
8575942,8.696726,47.45401,580,"Winterberg ZH, Wältiwis",14485.266433755236
8575943,8.698245,47.443684999999995,510,"Grafstal, Oberdorf",13946.763959886537
8575944,8.705548,47.453022999999995,469,"Kemptthal, Bahnhof",14968.758031052137
8575946,8.691514999999999,47.434349,511,"Effretikon, Girhalde",12988.434940367568
8575957,8.716084,47.343315999999994,464,"Uster, Talacker",13803.850039984982
8575958,8.714363,47.339449,460,"Uster, im Hölzli",13807.949290327279
8575976,8.726392,47.346548,464,"Uster, Florastrasse",14458.644598838526
8575977,8.730979,47.345237,464,"Uster, Oberuster",14829.498736836236
8576080,8.644879,47.269438,420,"Meilen, Bahnhof",14438.156079177726
8576082,8.650711,47.267272,420,"Meilen, Beugen",14882.066310555692
8576095,8.715696000000001,47.348151,464,"Uster, Stadtpark",13633.698120306626
8576097,8.707802000000001,47.345099,464,"Uster, Wil",13149.27030709703
8576099,8.695048,47.348108,464,"Uster, Turicum",12133.190743401263
8576127,8.659550999999999,47.383984999999996,443,"Schwerzenbach ZH, Bahnhof",9009.975855371791
8576128,8.678248,47.380394,448,"Volketswil, Hölzliwisen",10397.814861012399
8576129,8.687069000000001,47.389465,460,"Volketswil, Wallberg",11129.122406896882
8576130,8.683685,47.393172,460,"Volketswil, Huzlenstrasse",10930.87660612551
8576131,8.682252,47.394789,475,"Volketswil, Eichstrasse",10853.256451937747
8576132,8.679367999999998,47.393218,475,"Volketswil, Chapf",10610.58834475715
8576133,8.680067999999999,47.405066999999995,560,"Kindhausen ZH, Bodenacher",10945.77051285576
8576135,8.69181,47.420978999999996,510,"Effretikon, Moosburg",12364.35057907741
8576139,8.668387,47.385249,460,"Volketswil, In der Höh",9683.947145036165
8576140,8.688753,47.389564,600,"Volketswil, In der Au",11256.33049757677
8576152,8.584347,47.452911,447,"Kloten, Kirchgasse",8949.570670164014
8576153,8.592055,47.451188,447,"Kloten, Rankstrasse",9007.658498679666
8576154,8.597738,47.449089,447,"Kloten, Oberfeld",8995.762568225558
8576155,8.60325,47.447685,447,"Kloten, Grubenstrasse",9069.211052147204
8576158,8.620484,47.445099,455,"Bassersdorf, Talgüetli",9585.313989647248
8576159,8.628763000000001,47.442945,455,"Bassersdorf, Schmitte",9812.68793999714
8576160,8.628127000000001,47.443582,455,"Bassersdorf, Löwen",9832.491948094705
8576161,8.629068,47.443554,455,"Bassersdorf, Gemeindehaus",9877.994093135185
8576163,8.636187,47.444686,455,"Bassersdorf, Rietli",10337.890453776568
8576164,8.355917999999999,47.350248,410,"Zufikon, Bachhalde",14222.039798820993
8576165,8.648481,47.447094,505,"Nürensdorf, Hinterdorf",11185.790401623757
8576167,8.634625,47.454246000000005,505,"Nürensdorf, Chrüzstrass",11046.794058068479
8576168,8.638762,47.45772,532,Birchwil (Nürensdorf),11542.636325141553
8576169,8.639954,47.464103,587,"Nürensdorf, Oberwil",12150.019929096215
8576170,8.651216,47.450753999999996,540,"Nürensdorf, Berg",11615.351714421759
8576171,8.659908,47.460827,584,"Breite b. Nürensdorf, Sternen",12868.13264927465
8576172,8.661286,47.461928,584,"Breite b. N'dorf,Grünenwaldstr",13028.075150827734
8576173,8.661106,47.461597,586,"Breite b. N'dorf, W'thurerstr.",12992.325439878963
8576174,8.670594,47.470968,612,"Brütten, Hofacher",14237.196405565004
8576176,8.682493,47.471470000000004,612,"Brütten, Harossen",14906.921754863462
8576182,8.560994,47.350415999999996,408,"Zürich Tiefenbrunnen, Bahnhof",3461.715679039193
8576183,8.567319,47.342797999999995,415,"Zollikon, Seestrasse",4432.939121974262
8576184,8.569778999999999,47.337763,415,"Zollikon, Bahnhof",5016.112883871698
8576185,8.57597,47.340752,415,"Zollikon, Gemeindehaus",4957.858839306395
8576186,8.581522,47.339852,415,"Zollikon, Höhestrasse",5277.531535305001
8576187,8.583264,47.343323999999996,415,"Zollikon, Allmend",5054.145310342207
8576188,8.585878,47.3449,415,"Zollikon, Schützenstrasse",5052.990988695154
8576189,8.588489,47.345701,415,"Zollikon, Rebwiesstrasse",5125.761945268572
8576193,8.545113,47.367093,408,"Zürich, Bellevue",1286.9895103073707
8576194,8.550228,47.357797,415,"Zürich, Elektrowatt",2388.8724703884677
8576195,8.547647,47.365414,415,"Zürich, Opernhaus",1526.1869741924415
8576196,8.549471,47.36339,415,"Zürich, Kreuzstrasse",1786.5627519719988
8576197,8.552059,47.360514,415,"Zürich, Feldeggstrasse",2157.804809040344
8576198,8.554203999999999,47.357991999999996,415,"Zürich, Höschgasse",2480.162362941502
8576199,8.556898,47.355169000000004,415,"Zürich, Fröhlichstrasse",2851.0132140068067
8576200,8.559577,47.352282,408,"Zürich, Wildbachstrasse",3228.3800124705526
8576201,8.566154,47.345921999999995,415,"Zollikon, Bahnübergang",4085.0209089879395
8576202,8.56963,47.343207,415,"Zollikon, Felbenstrasse",4476.246766725241
8576203,8.572614999999999,47.340434,415,"Zollikon, Dufourplatz",4855.693258414933
8576204,8.575085000000001,47.336479,415,"Zollikon, Beugi",5329.761637548843
8576205,8.577515,47.335034,415,"Zollikon, Goldhaldenplatz",5560.403431709208
8576206,8.579655,47.331756,415,"Küsnacht ZH, Bühlstrasse",5956.599315780077
8576207,8.580461,47.329229999999995,415,"Küsnacht ZH, Goldbacherstrasse",6230.950240096273
8576208,8.582303,47.326288,415,"Küsnacht ZH, Boglerenstrasse",6584.406504382743
8576209,8.582576,47.322975,415,"Küsnacht ZH, Schiedhaldenstr.",6919.011644688672
8576210,8.586827,47.321366999999995,415,"Küsnacht ZH, Schiedhaldensteig",7228.26471644987
8576211,8.58985,47.321652,415,"Küsnacht ZH, Schübel",7314.404083810836
8576214,8.602313,47.327788,585,"Itschnach, Dorf",7300.231657900771
8576215,8.606084,47.329027,585,"Itschnach, Fallacher",7382.9153629754355
8576216,8.58451,47.319403,415,"Küsnacht ZH, Oberwacht",7338.864729998492
8576217,8.585554,47.3169,415,"Küsnacht ZH, Ob. Heslibachstr.",7622.743555592212
8576218,8.589707,47.314421,415,"Küsnacht ZH, Bergstrasse",8010.98032825117
8576219,8.592221,47.313839,415,"Küsnacht ZH, Himmelistrasse",8157.623542746659
8576220,8.593202,47.315771999999996,415,"Küsnacht ZH, Hesligenstrasse",8006.370818669979
8576221,8.595278,47.314546,415,"Küsnacht ZH, Ränkestrasse",8202.847054383983
8576222,8.597237,47.315812,415,"Küsnacht ZH, Allmend",8158.487224050753
8576223,8.580869,47.319241,415,"Küsnacht ZH, Bahnhof",7234.517978822398
8576224,8.614773,47.332474,659,"Zumikon, Gössikon",7575.57136798789
8576225,8.618188,47.336109,651,"Zumikon, Waltikon",7509.911896985025
8576226,8.622922,47.332976,659,"Zumikon, Dorfzentrum",8006.179876549417
8576235,8.387611,47.454836,427,"Otelfingen, Bahnhof",14298.966609954003
8576236,8.390139,47.460481,427,"Otelfingen, Post",14533.086931665506
8576237,8.390077,47.462965000000004,427,"Otelfingen, Schule",14711.962051058088
8576238,8.402239999999999,47.470275,525,"Boppelsen, Dorf",14580.179472454996
8576239,8.40724,47.468768,525,"Boppelsen, Hand",14195.57582822503
8576240,8.499375,47.402009,408,"Zürich, Meierhofplatz",4057.563930424436
8576241,8.483903999999999,47.412296000000005,408,"Zürich, Heizenholz",5687.246009238058
8576242,8.483169,47.417384999999996,408,"Zürich, Grünwald",6117.903340131862
8576243,8.471961,47.425788,600,"Regensdorf, Lettenhau",7375.502545208426
8576244,8.469255,47.429077,600,"Regensdorf, Obstgarten",7780.455165020894
8576245,8.466097999999999,47.431012,600,"Regensdorf, Zentrum",8099.972728502041
8576246,8.471074,47.431985,600,"Regensdorf, Ostring",7928.166918500108
8576248,8.477243,47.438999,442,"Watt, Geerenweg",8257.090969387064
8576249,8.480739,47.442223999999996,440,"Watt, Dorf",8410.360843553464
8576250,8.478000999999999,47.443913,442,"Watt, Schulhaus",8679.272788109172
8576251,8.477779,47.447477,442,"Watt, Laubisser",9024.160306903244
8576252,8.471086,47.449011999999996,460,"Watt, Haldensteig",9438.136502411022
8576253,8.466469,47.448161999999996,440,"Adlikon b. R., Dorf",9556.811762473033
8576255,8.462206,47.452005,443,"Adlikon b. R., Sonnhalde",10090.856482475992
8576256,8.458916,47.453302,443,"Adlikon b. R., Sonnhalde West",10352.761332604454
8576257,8.443434,47.457189,424,"Buchs ZH, Petermoos",11410.012614693285
8576258,8.440248,47.458458,424,"Buchs ZH, Linde",11671.936907635833
8576259,8.437589,47.456664,424,"Buchs ZH, Post",11651.747729470557
8576260,8.436414,47.453435999999996,424,"Buchs-Dällikon, Bahnhof",11445.674233260708
8576262,8.506464,47.419222999999995,408,"Zürich, Zehntenhausplatz",5222.60409432267
8576263,8.501311,47.421367,408,"Zürich, Hungerbergstrasse",5623.868252928985
8576264,8.473246000000001,47.427756,600,"Regensdorf, Chrüzächer",7468.472840830086
8576265,8.468333,47.43352,440,"Regensdorf, Gemeindehaus",8192.383883870583
8576269,8.464728,47.438355,600,"Regensdorf, Dreispitz",8776.453205291798
8576270,8.461212,47.437505,600,"Regensdorf, Sportanlage Wisa.",8879.52251603696
8576271,8.444704,47.438774,440,"Dällikon, Seitenacker",9850.730635952568
8576272,8.4393,47.439739,430,"Dällikon, Dorf",10222.680367328236
8576273,8.406837,47.445879,400,"Dänikon, Gemeindehaus",12544.624866661414
8576274,8.386422,47.44612,438,Hüttikon,13818.877775994595
8576275,8.460944999999999,47.43122,600,"Regensdorf, Holenbach",8387.913887898496
8576276,8.438784,47.444734999999994,440,"Dällikon, Industrie",10630.288847984953
8576277,8.438167,47.45074,424,"Buchs ZH, Industrie",11137.16567476534
8576278,8.466689,47.444491,440,"Regensdorf, Furtbächli",9217.638855682546
8576279,8.465905000000001,47.44161,600,"Regensdorf, Hardhölzli",9000.048410901225
8576280,8.47054,47.437944,600,"Regensdorf, Althard",8464.071542364209
8576281,8.466078,47.452636,443,"Adlikon b. R., Ziegelhütte",9982.366354933849
8576282,8.454867,47.475986999999996,429,"Dielsdorf, Altmoos",12628.796394798313
8576283,8.453669999999999,47.481394,429,"Dielsdorf, Dorfzentrum",13194.15140176746
8576285,8.452686,47.481978000000005,429,"Dielsdorf, Bezirksgebäude",13287.172270863904
8576286,8.450464,47.481665,429,"Dielsdorf, Spital",13340.740192823823
8576287,8.44465,47.482255,600,"Regensberg, Hirsmühle",13622.920272860447
8576288,8.436771,47.480947,600,"Regensberg, Höfli",13824.268173869912
8576289,8.436263,47.482867999999996,600,"Regensberg, Dorf",14022.544966160058
8576480,8.358371,47.347476,402,"Zufikon, Schulanlage",14113.526478571765
8576496,8.357091,47.345372,400,"Zufikon, Volg",14265.380176262446
8576498,8.356976,47.343313,397,"Zufikon, Haldenstrasse",14334.232178390857
8576699,8.477889999999999,47.332915,562,"Wettswil a.A., Schürli",6881.5372643037435
8576743,8.480074,47.329567,562,"Wettswil a.A., Beerimoos",7051.639202154587
8576788,8.717089999999999,47.34389,465,"Uster, Burgreben",13858.826792305092
8577867,8.605531,47.254155,409,"Horgen, Waidli",14643.849500265937
8577912,8.598096,47.259186,409,"Horgen, untere Mühle",13932.575233453983
8578679,8.370878999999999,47.445986,420,"Würenlos, Bettlen",14804.41712382904
8579186,8.579158,47.279426,424,"Oberrieden, Bahnhof",11366.541009125185
8579188,8.58319,47.273314,424,"Oberrieden, Seehalde",12102.226463343184
8579189,8.586921,47.269157,475,"Horgen, Scheller",12623.782556718343
8579190,8.588214,47.265384000000005,409,"Horgen, Plattenhof",13053.909236685244
8579192,8.588799,47.263102,475,"Horgen, Spital",13309.984055937697
8579434,8.474542999999999,47.337713,562,"Wettswil a.A., Dettenbühl",6685.641423737475
8579440,8.478705999999999,47.334077,562,"Wettswil a.A., Chilenholzstr.",6745.221441860037
8579442,8.47785,47.337683,590,"Wettswil a.A., Oberhusen",6505.864886501964
8579443,8.474715,47.33978,562,"Wettswil a.A., Eggächer",6523.29890627603
8579453,8.474089999999999,47.341675,562,"Wettswil a.A., Heissächerstr.",6423.722589694679
8579472,8.472257,47.342681,562,"Wettswil a.A., Strumbergächer",6462.358547568137
8579495,8.47069,47.343773999999996,562,"Wettswil a.A., Rehweid",6483.727095154796
8579497,8.468966,47.34361,562,"Wettswil a.A., Langächer",6599.626735059542
8579843,8.577100999999999,47.461959,447,"Kloten, Sporthalle Ruebisbach",9721.189740821017
8579869,8.736235,47.395337,531,"Fehraltorf, Schrännenbrunnen",14881.748173164466
8579967,8.580149,47.466157,447,"Kloten, Weinbergstrasse",10234.372063326447
8579968,8.584666,47.469557,447,"Kloten, Egetswil",10697.677861565371
8579969,8.582025999999999,47.467092,447,"Kloten, Chanzler",10375.748531936442
8579991,8.473391000000001,47.312447,590,"Bonstetten, Sunnenberg",8874.137048980609
8579994,8.474755,47.335012,550,"Wettswil a.A., Moosstrasse",6879.988387585814
8580268,8.457386,47.281196,494,"Affoltern a. A., Bezirksspital",12459.40567905109
8580301,8.565657,47.452653000000005,447,"Zürich Flughafen, OPC",8500.124884987954
8580317,8.376506,47.347645,579,"Berikon, Stalden",12787.43578067568
8580432,8.578426,47.443911,447,"Kloten, Bramen",7855.144617571952
8580433,8.596478999999999,47.450936999999996,447,"Kloten, Graswinkel",9132.057287401634
8580434,8.587144,47.452244,447,"Kloten, Lindenstrasse",8961.613198804085
8580435,8.591925,47.450109999999995,447,"Kloten, Mühle",8895.507534979917
8580437,8.591028999999999,47.451567,447,"Kloten, Säntisstrasse",9012.617780699722
8580438,8.593261,47.453623,447,"Kloten, Wohnheim",9291.031059043027
8580443,8.568918,47.436377,427,"Glattbrugg, Riethofstrasse",6823.058948104586
8580448,8.535956,47.453551000000004,430,"Rümlang, Rumilobrücke",8387.264615917271
8580449,8.544789999999999,47.411496,408,"Zürich Oerlikon, Bahnhof",3721.0347050278124
8580522,8.522397999999999,47.390795000000004,408,"Zürich, Escher-Wyss-Platz",1939.914174085741
8580536,8.573718,47.430842999999996,427,"Opfikon, Schulstrasse",6376.60869505648
8580617,8.537133,47.511187,428,"Bülach, Engelwis",14791.82608230074
8580618,8.541388000000001,47.507666,428,"Bülach, Feld-/Grenzstrasse",14398.800780657439
8580619,8.538966,47.503524,428,"Bachenbülach, Bramenländli",13938.25544261342
8580620,8.537175,47.502957,428,"Bachenbülach, Bramenstrasse",13876.758099679117
8580724,8.599691,47.258998999999996,409,"Horgen, Baumgärtlihof",13990.406006217509
8580728,8.365239,47.365708000000005,548,"Widen, Burkertsmatt",13247.630288487098
8580729,8.36608,47.364577000000004,550,"Berikon, Kesslernmatt",13198.605281206654
8580847,8.349997,47.353839,386,"Bremgarten AG, Bibenlos",14577.692141706284
8580872,8.712702,47.353006,464,"Uster, Ackerstrasse",13290.524058281086
8580874,8.705921,47.35174,464,"Uster, Krämeracker",12823.406502507229
8580877,8.702615,47.350184000000006,462,"Uster, Sonnenberg",12622.89758865347
8580879,8.718631,47.347975,464,"Uster, Stadthaus",13852.883623551023
8580912,8.501841,47.368903,435,"Zürich, Schaufelbergerstrasse",3066.535298671088
8581015,8.446495,47.282668,485,"Affoltern a. A., Friedhof",12753.45396529476
8581059,8.485294,47.339415,550,"Stallikon, Loomatt",5972.993291790906
8581346,8.382888000000001,47.339596,553,"Oberwil-Lieli, Bündtenmättli",12601.467145467603
8581538,8.696523,47.346140000000005,464,"Uster, Seeweg",12301.809464599004
8581539,8.715067,47.346179,460,"Uster, Apothekerstrasse",13643.54393842647
8581540,8.699648,47.351224,464,"Uster, Wildsbergstrasse",12377.83467785072
8581541,8.695974,47.350328999999995,464,"Uster, Jungholz",12134.654235401713
8581542,8.720048,47.343056,470,"Uster, Burgstrasse",14098.671232049483
8581543,8.725665,47.341122999999996,485,"Uster, Krone",14565.25346398897
8581544,8.709605999999999,47.347516999999996,455,"Uster, Bildungszentrum",13207.553553736492
8581545,8.712433,47.350049,464,"Uster, Jugendhaus",13344.291162936175
8581546,8.729545,47.340126,485,"Uster, Nossikon",14877.077133374432
8581548,8.717004,47.349117,462,"Uster, Poststrasse",13703.391361964334
8581666,8.455791,47.3189,550,"Bonstetten, Lätten",9158.480825015218
8581967,8.473424000000001,47.327783000000004,530,"Wettswil a.A., Schachenbach",7529.848192840248
8582005,8.539062,47.509469,428,"Bülach, Einkaufszentrum Süd",14599.251631856565
8582104,8.422492,47.288551,492,"Zwillikon, Lochhof",13341.495068364995
8582462,8.348195,47.347557,388,"Bremgarten AG, Zelgli",14856.284828153894
8582529,8.350062,47.352264,386,"Bremgarten AG, Zufikerstrasse",14606.628090320582
8582662,8.523369,47.480123,721,"Oberglatt ZH, Bälen",11406.295672468807
8582720,8.502958,47.490486,416,"Niederglatt ZH, Sonnenbergstr.",12798.36888124576
8582721,8.449185,47.294896,497,"Hedingen, Hausacker",11523.292649698053
8582722,8.448232,47.299726,497,"Hedingen, Güpf",11140.62184193895
8582723,8.453106,47.285524,497,"Affoltern a. A., Blitzgbach",12215.38140959248
8582733,8.393074,47.302434999999996,404,"Jonen, Garagenplatz",13921.861131654397
8582739,8.544541,47.509903,416,"Bülach, Cholplatz",14650.913798282285
8582751,8.474022,47.50039,423,"Riedt b. Neerach, Storchen",14472.03851030282
8582752,8.445963,47.356072999999995,473,"Birmensdorf ZH, Weissenbrunnen",7510.164249371609
8582763,8.461310000000001,47.279758,494,"Affoltern a. A., Weinberg",12454.244674811214
8582790,8.404867,47.281828000000004,421,"Ottenbach, Engelwiese",14791.706009954063
8582795,8.460396000000001,47.482746999999996,429,"Dielsdorf, Bahnhof Ost",13085.523315203549
8583047,8.491205,47.266104,689,"Aeugst am Albis, Grossacher",12997.477306793824
8583053,8.490171,47.323629,555,"Stallikon, Langfuren",7140.745301766714
8583071,8.393,47.301968,426,"Jonen, Radmühle",13957.805829726223
8583206,8.435325,47.321633,670,"Islisberg, Räbacher",10096.867237368131
8583214,8.429411,47.365724,472,"Birmensdorf ZH, Ristet",8456.528147635481
8583363,8.409194,47.284247,470,"Ottenbach, Geeren",14371.9730906836
8583613,8.459632000000001,47.362744,560,"Waldegg, Leuen",6304.798734485772
8583692,8.437393,47.490755,465,"Steinmaur, Sünikon",14713.5481453414
8583731,8.461096000000001,47.352783,491,"Birmensdorf ZH, Landikon Dorf",6592.413190117308
8583755,8.436334,47.334523,555,"Aesch ZH, Heligenmattstrasse",9206.917329336344
8583761,8.527172,47.482471000000004,432,"Oberglatt ZH, Pistenende",11638.245873933056
8583769,8.498476,47.487343,433,"Niederglatt ZH, Seeblerstrasse",12537.703161442983
8583774,8.547189999999999,47.492418,436,"Winkel, Seebüel",12713.919698387752
8583775,8.553749,47.479277,436,"Winkel, Wisental",11287.969029384234
8583805,8.462366000000001,47.316872,536,"Bonstetten, Dorfstrasse",8991.579182428803
8583831,8.506348,47.508633,406,"Höri, Schulhaus",14727.635790143093
8583855,8.491689,47.248388,577,"Rifferswil, Hausmatte",14887.905986629366
8583870,8.437009,47.357176,475,"Birmensdorf ZH, Bahnhof Süd",8114.140431284095
8583890,8.439858000000001,47.272740999999996,485,"Affoltern a.A., Moosbach",13951.335912914268
8587010,8.701513,47.346706,464,"Uster, Pfannenstielstrasse",12644.391542810828
8587018,8.375974000000001,47.39418,560,Kindhausen AG,12490.539653372765
8587020,8.404519,47.405836,388,"Dietikon, Bahnhof",10666.03511302058
8587347,8.536019,47.342731,415,"Zürich, Rote Fabrik",3953.9284810115832
8587348,8.539338,47.377241,408,"Zürich, Bahnhofplatz/HB",122.3408485205797
8587349,8.541742,47.377559999999995,408,"Zürich, Bahnhofquai/HB",135.381628034987
8587420,8.583891,47.448966,447,"Kloten, Bahnhof",8530.569278812074
8587651,8.595545,47.409209000000004,430,"Wallisellen, Glatt (Bus)",5409.956757262041
8587652,8.591002,47.405629,427,"Zürich, Altried",4893.574979081329
8587653,8.623636999999999,47.399731,440,"Dübendorf, Bahnhof",6723.495658725822
8587654,8.567632000000001,47.434509000000006,427,"Glattbrugg, Glatthof",6595.448187011754
8587655,8.592533999999999,47.41272,431,"Wallisellen, Bahnhof",5502.354318479477
8587680,8.709246,47.355185,464,"Uster, Gschwaderstrasse",12986.068152478565
8587799,8.568605,47.441615000000006,431,"Kloten Balsberg, Bahnhof",7370.901511892552
8587858,8.696301,47.38888,460,"Volketswil, Giessen",11813.343168171872
8587859,8.711617,47.358028000000004,458,"Uster, Loren",13103.105618779568
8587860,8.712758000000001,47.356451,460,"Uster, Strick",13218.889250205795
8587952,8.717922999999999,47.347164,460,"Uster, Zentralstrasse",13823.475438785768
8587964,8.594764,47.307291,435,"Erlenbach ZH, Alterswohnheim",8890.20057007734
8587965,8.591241,47.305815,420,"Erlenbach ZH, Bahnhof",8918.39837383676
8587966,8.591342,47.30379,415,"Erlenbach ZH, Bahnhofstrasse",9125.308906419763
8587967,8.603938000000001,47.295586,475,"Erlenbach ZH, Im Bindschädler",10364.1155173877
8587968,8.609034,47.307876,590,"Erlenbach ZH, Chapf",9381.486527338906
8587969,8.602393,47.306,530,"Erlenbach ZH, Erlenhöhe",9293.943251400915
8587970,8.607852000000001,47.307088,575,"Erlenbach ZH, Föhrenstrasse",9406.076643940703
8587971,8.593628,47.304919,430,"Erlenbach ZH, Im Loo",9086.65502779426
8587972,8.606403,47.297053999999996,520,"Erlenbach ZH, Im Streuli",10308.331766849595
8587973,8.596635000000001,47.305779,470,"Erlenbach ZH, Im Vogelsang",9104.617087406605
8587974,8.593316999999999,47.30279,420,"Erlenbach ZH,Kirchgemeindehaus",9289.38466563461
8587975,8.608674,47.296896000000004,550,"Erlenbach ZH, Pflugstein",10407.495346900208
8587976,8.597324,47.307626,490,"Erlenbach ZH, Rankstrasse",8948.360923820255
8587977,8.60219,47.299121,470,"Erlenbach ZH, Rebstrasse",9954.901832430407
8587978,8.600106,47.307256,520,"Erlenbach ZH, Sandfelsenstr.",9086.754485758236
8587979,8.597897,47.302357,450,"Erlenbach ZH, Schulhaus",9486.00681633495
8587980,8.613502,47.307183,611,"Erlenbach ZH, Schützenhaus",9634.785615134404
8587981,8.623911,47.282195,485,"Meilen, Eichholz",12398.231124283242
8587982,8.615993,47.278642,410,"Meilen, Zentrum Feldmeilen",12455.254381676086
8587983,8.622952,47.276511,425,"Meilen, Schulhaus Feld",12911.388884741282
8587984,8.625729,47.275385,425,"Meilen, Schwabach",13122.735316059156
8587992,8.615067999999999,47.287053,464,"Herrliberg, Alterssiedlung",11597.792469773796
8587993,8.617411,47.288954,510,"Herrliberg, Aryanastrasse",11501.846589211325
8587994,8.614344000000001,47.294365,550,"Herrliberg, Bergstrasse",10866.282949689281
8587996,8.621294,47.287026000000004,510,"Herrliberg, Forchstrasse",11835.7495170452
8587997,8.613296,47.295437,560,"Herrliberg, Freudacherstrasse",10723.412773355814
8587998,8.612581,47.285765000000005,445,"Herrliberg, Gartenstrasse",11634.1017926671
8587999,8.617705,47.286145,470,"Herrliberg, Grundhofstrasse",11783.372585169387
8588000,8.605856,47.290187,455,"Herrliberg, Grüt",10964.2118953037
8588001,8.618022,47.286708000000004,480,"Herrliberg, Harzerstrasse",11740.945841187207
8588002,8.608319999999999,47.293409999999994,510,"Herrliberg, Holzwies",10733.130762026693
8588003,8.620746,47.283747999999996,465,"Herrliberg, Humrigen",12128.715126479583
8588005,8.608908999999999,47.287098,440,"Herrliberg, Pfarrgasse",11374.737368402139
8588006,8.625544999999999,47.286757,440,"Herrliberg, Rietli",12029.592956312856
8588007,8.613186,47.288610999999996,465,"Herrliberg, Schulhaus",11377.462372401134
8588008,8.611794999999999,47.2927,525,"Herrliberg, Sportplatz",10929.42615309192
8588009,8.61577,47.290715999999996,515,"Herrliberg, Tennisplätze",11270.234556431938
8588010,8.609717999999999,47.289653,460,"Herrliberg, Vogtei",11150.994843548708
8588011,8.612796000000001,47.281733,420,"Herrliberg-Feldmeilen, Bahnhof",12039.380247369614
8588014,8.648206,47.271031,462,"Meilen, Allmend",14430.05757460008
8588017,8.663234,47.279166,580,"Meilen, Bezibüel/Chilchbüel",14394.571026104139
8588019,8.667021,47.281177,620,"Meilen, Bundi",14411.849032803093
8588020,8.663569,47.277031,546,"Meilen, Charrhalten",14593.141268691681
8588023,8.645353,47.272302,460,"Meilen, Hallenbad",14192.331347540485
8588024,8.657385000000001,47.27133,480,"Meilen, Halten",14804.686162929176
8588025,8.660988,47.274,540,"Meilen, Hohenegg",14733.614693836116
8588027,8.653024,47.270792,470,"Meilen, Ormis",14659.661886949621
8588028,8.638589999999999,47.270097,408,"Meilen, Parkresidenz",14122.214394921455
8588029,8.625304,47.274103000000004,408,"Meilen, Plätzli",13231.562014991025
8588030,8.619174000000001,47.278412,425,"Meilen, Rebbergstrasse",12589.560400552293
8588031,8.669916,47.2829,650,"Meilen, Roren",14415.987342617762
8588032,8.618730000000001,47.282266,470,"Meilen, Tobel",12197.247336090395
8588033,8.680295,47.285785,725,"Meilen, Vorderer Pfannenstiel",14731.825023813508
8588034,8.661804,47.273271,670,"Meilen, Zur Au",14835.39092541516
8588050,8.729330000000001,47.351994,490,"Uster, Bordacker",14539.409174722296
8588051,8.715678,47.35345,464,"Uster, Dammstrasse",13499.51886262504
8588052,8.712775,47.358267,460,"Uster, Gschwader",13184.52200229671
8588053,8.713510000000001,47.361876,470,"Uster, Haberweid",13177.483839040233
8588054,8.714591,47.360046000000004,470,"Uster, Meieracher",13287.696625239714
8588055,8.715752,47.354357,465,"Uster, Oberlandstrasse",13484.692294038223
8588056,8.730781,47.348514,490,"Uster, Talweg",14728.757955550132
8588057,8.72942,47.356832,490,"Uster, Himmelriich",14447.349269633034
8588058,8.727103999999999,47.351902,480,"Uster, Wageren",14377.280177913204
8588059,8.730636,47.353994,500,"Uster, Weidli",14592.913220574306
8588078,8.543938,47.376846,408,"Zürich, Central",318.53420970284225
8588094,8.395919000000001,47.44705,440,"Dänikon, Rotflue",13285.537429203114
8588095,8.71684,47.382059999999996,525,"Gutenswil, Grossenacher",13307.462268011685
8588096,8.67298,47.381098,460,"Volketswil, Hofwisen",10003.447055350634
8588097,8.679317999999999,47.385978,460,"Volketswil, Gries",10510.757558434676
8588098,8.718774,47.385366999999995,525,"Gutenswil, Sternen",13469.400124915139
8588205,8.605336,47.306303,550,"Erlenbach ZH, Allmend",9378.981221739983
8588279,8.667969,47.431408000000005,515,"Tagelswangen, Gerenhalde",11291.927064793517
8588311,8.686036999999999,47.431961,511,"Effretikon, Brüttenerstrasse",12499.5529721517
8588312,8.689042,47.432927,511,"Effretikon, Kapelle Rikon",12749.448085710086
8588313,8.640531,47.430914,458,Baltenswil,9560.901567268704
8588314,8.619087,47.420359000000005,448,"Dietlikon, Bahnhof",7567.128880228362
8588315,8.606771,47.447388000000004,450,"Kloten, Grindel",9182.907250918966
8588316,8.629366000000001,47.441464,455,"Bassersdorf, Dietlikonerstr.",9723.792602306086
8588317,8.63574,47.438925,455,"Bassersdorf, Bächli",9865.505999905592
8588318,8.634848,47.425819,450,"Brüttisellen, Ob. Wangenstr.",8877.826743578587
