id1,lon1,lat1,h1,id2,lon2,lat2,h2,dh,Distance(m),speed,Transfer_time (s)
8573723,8.390722,47.311395000000005,439,8502955,8.38868,47.313382,439,0.0,278.7149574583045,50.0,420
8573723,8.390722,47.311395000000005,439,8572602,8.388917999999999,47.313362,435,-4.0,265.29917869713876,50.04,420
8573723,8.390722,47.311395000000005,439,8573722,8.392763,47.312386,465,26.0,204.09683694158716,49.74,360
8573723,8.390722,47.311395000000005,439,8573723,8.390722,47.311395000000005,439,0.0,0.0,50.0,120
8573724,8.490606,47.320198,550,8573724,8.490606,47.320198,550,0.0,0.0,50.0,120
8573724,8.490606,47.320198,550,8583053,8.490171,47.323629,555,5.0,383.2554214334075,49.95,540
8573725,8.439345,47.323631,675,8573725,8.439345,47.323631,675,0.0,0.0,50.0,120
8573725,8.439345,47.323631,675,8583206,8.435325,47.321633,670,-5.0,401.55830580822663,50.05,600
8573726,8.4685,47.326298,528,8502222,8.468175,47.325896,528,0.0,52.2427953663653,50.0,180
8573726,8.4685,47.326298,528,8573726,8.4685,47.326298,528,0.0,0.0,50.0,120
8573726,8.4685,47.326298,528,8573730,8.472429,47.324239,550,22.0,399.70139096854535,49.78,600
8573726,8.4685,47.326298,528,8581967,8.473424000000001,47.327783000000004,530,2.0,441.7213974320269,49.98,600
8573728,8.463061999999999,47.316632,538,8502885,8.467781,47.315088,528,-10.0,428.6318502468931,50.1,600
8573728,8.463061999999999,47.316632,538,8573728,8.463061999999999,47.316632,538,0.0,0.0,50.0,120
8573728,8.463061999999999,47.316632,538,8583805,8.462366000000001,47.316872,536,-2.0,63.79279521632792,50.02,180
8573729,8.472567999999999,47.314343,550,8502885,8.467781,47.315088,528,-22.0,407.40330729308863,50.22,600
8573729,8.472567999999999,47.314343,550,8573729,8.472567999999999,47.314343,550,0.0,0.0,50.0,120
8573729,8.472567999999999,47.314343,550,8579991,8.473391000000001,47.312447,590,40.0,225.24642835500495,49.6,360
8573730,8.472429,47.324239,550,8502222,8.468175,47.325896,528,-22.0,399.63708132966354,50.22,540
8573730,8.472429,47.324239,550,8573726,8.4685,47.326298,528,-22.0,399.71241742262686,50.22,540
8573730,8.472429,47.324239,550,8573730,8.472429,47.324239,550,0.0,0.0,50.0,120
8573730,8.472429,47.324239,550,8581967,8.473424000000001,47.327783000000004,530,-20.0,403.1735817663389,50.2,600
8573731,8.475895,47.349394000000004,550,8573731,8.475895,47.349394000000004,550,0.0,0.0,50.0,120
8573732,8.478536,47.281232,700,8573732,8.478536,47.281232,700,0.0,0.0,50.0,120
8573733,8.480647,47.270868,700,8573733,8.480647,47.270868,700,0.0,0.0,50.0,120
8573734,8.465954,47.278574,494,8573734,8.465954,47.278574,494,0.0,0.0,50.0,120
8573734,8.465954,47.278574,494,8582763,8.461310000000001,47.279758,494,0.0,408.1881148134509,50.0,600
8574610,8.447610000000001,47.375972999999995,248,8574610,8.447610000000001,47.375972999999995,248,0.0,0.0,50.0,120
8574610,8.447610000000001,47.375972999999995,248,8574615,8.448622,47.373473,555,307.0,422.62988531472314,46.93,660
8574615,8.448622,47.373473,555,8574610,8.447610000000001,47.375972999999995,248,-307.0,422.6307256658924,53.07,540
8574615,8.448622,47.373473,555,8574615,8.448622,47.373473,555,0.0,0.0,50.0,120
8574615,8.448622,47.373473,555,8574658,8.451404,47.372116999999996,555,0.0,276.2532410339148,50.0,420
8574658,8.451404,47.372116999999996,555,8503699,8.454141,47.370537,557,2.0,287.63109075261985,49.98,420
8574658,8.451404,47.372116999999996,555,8574615,8.448622,47.373473,555,0.0,276.2585106194985,50.0,420
8574658,8.451404,47.372116999999996,555,8574658,8.451404,47.372116999999996,555,0.0,0.0,50.0,120
8574684,8.458724,47.369256,555,8502559,8.463472,47.368305,588,33.0,410.29395252798633,49.67,600
8574684,8.458724,47.369256,555,8503699,8.454141,47.370537,557,2.0,407.07640964376833,49.98,600
8574684,8.458724,47.369256,555,8503709,8.462003,47.368336,585,30.0,292.9176462848795,49.7,420
8574684,8.458724,47.369256,555,8574684,8.458724,47.369256,555,0.0,0.0,50.0,120
8574739,8.462348,47.364933,555,8502559,8.463472,47.368305,588,33.0,387.84417697382435,49.67,540
8574739,8.462348,47.364933,555,8503055,8.46598,47.365836,620,65.0,325.01476709489555,49.35,480
8574739,8.462348,47.364933,555,8503709,8.462003,47.368336,585,30.0,380.6676645899958,49.7,540
8574739,8.462348,47.364933,555,8574739,8.462348,47.364933,555,0.0,0.0,50.0,120
8574739,8.462348,47.364933,555,8574898,8.465323,47.361974,620,65.0,416.83705537583927,49.35,600
8574739,8.462348,47.364933,555,8575014,8.465034,47.366222,620,65.0,273.34497968816845,49.35,420
8574739,8.462348,47.364933,555,8583613,8.459632000000001,47.362744,560,5.0,332.1723780016518,49.95,480
8574780,8.469503,47.358366,682,8573714,8.465119,47.359619,555,-127.0,410.611037720302,51.27,600
8574780,8.469503,47.358366,682,8574780,8.469503,47.358366,682,0.0,0.0,50.0,120
8574898,8.465323,47.361974,620,8503055,8.46598,47.365836,620,0.0,432.90049445654165,50.0,600
8574898,8.465323,47.361974,620,8573714,8.465119,47.359619,555,-65.0,270.34400029159264,50.65,420
8574898,8.465323,47.361974,620,8574739,8.462348,47.364933,555,-65.0,416.8457696506321,50.65,600
8574898,8.465323,47.361974,620,8574898,8.465323,47.361974,620,0.0,0.0,50.0,120
8574898,8.465323,47.361974,620,8575014,8.465034,47.366222,620,0.0,472.96776951658285,50.0,660
8574898,8.465323,47.361974,620,8583613,8.459632000000001,47.362744,560,-60.0,484.9284657181227,50.6,660
8575014,8.465034,47.366222,620,8502559,8.463472,47.368305,588,-32.0,267.513574528384,50.32,420
8575014,8.465034,47.366222,620,8503055,8.46598,47.365836,620,0.0,89.65386594096236,50.0,180
8575014,8.465034,47.366222,620,8503709,8.462003,47.368336,585,-35.0,346.53507878919527,50.35,480
8575014,8.465034,47.366222,620,8574739,8.462348,47.364933,555,-65.0,273.3402607118523,50.65,420
8575014,8.465034,47.366222,620,8574898,8.465323,47.361974,620,0.0,472.96766546851325,50.0,660
8575014,8.465034,47.366222,620,8575014,8.465034,47.366222,620,0.0,0.0,50.0,120
8575909,8.683328999999999,47.434635,511,8575909,8.683328999999999,47.434635,511,0.0,0.0,50.0,120
8575909,8.683328999999999,47.434635,511,8575940,8.686278,47.437166999999995,560,49.0,376.6811120157409,49.51,540
8575909,8.683328999999999,47.434635,511,8588311,8.686036999999999,47.431961,511,0.0,373.07101115593713,50.0,540
8575918,8.686156,47.425142,511,8503305,8.686662,47.425810999999996,511,0.0,85.47867948646049,50.0,180
8575918,8.686156,47.425142,511,8575918,8.686156,47.425142,511,0.0,0.0,50.0,120
8575918,8.686156,47.425142,511,8575919,8.686383,47.428063,512,1.0,325.35072864396375,49.99,480
8575919,8.686383,47.428063,512,8503305,8.686662,47.425810999999996,511,-1.0,251.48679068606944,50.01,420
8575919,8.686383,47.428063,512,8575918,8.686156,47.425142,511,-1.0,325.3506644457132,50.01,480
8575919,8.686383,47.428063,512,8575919,8.686383,47.428063,512,0.0,0.0,50.0,120
8575919,8.686383,47.428063,512,8588311,8.686036999999999,47.431961,511,-1.0,434.3942165081171,50.01,600
8575920,8.6966,47.429049,511,8503372,8.694116000000001,47.427124,511,0.0,297.55509331251596,50.0,420
8575920,8.6966,47.429049,511,8575920,8.6966,47.429049,511,0.0,0.0,50.0,120
8575920,8.6966,47.429049,511,8575921,8.699484,47.426023,511,0.0,413.2831272942296,50.0,600
8575921,8.699484,47.426023,511,8503370,8.701062,47.423819,511,0.0,278.03179021288696,50.0,420
8575921,8.699484,47.426023,511,8503372,8.694116000000001,47.427124,511,0.0,463.15367335065633,50.0,660
8575921,8.699484,47.426023,511,8575920,8.6966,47.429049,511,0.0,413.29157817673246,50.0,600
8575921,8.699484,47.426023,511,8575921,8.699484,47.426023,511,0.0,0.0,50.0,120
8575922,8.719218,47.414858,517,8503371,8.717424000000001,47.416335,517,0.0,221.94098997264737,50.0,360
8575922,8.719218,47.414858,517,8575922,8.719218,47.414858,517,0.0,0.0,50.0,120
8575922,8.719218,47.414858,517,8575923,8.717396,47.4146,545,28.0,156.81812517717017,49.72,300
8575923,8.717396,47.4146,545,8503371,8.717424000000001,47.416335,517,-28.0,194.95842819625312,50.28,300
8575923,8.717396,47.4146,545,8575922,8.719218,47.414858,517,-28.0,156.81888300686217,50.28,300
8575923,8.717396,47.4146,545,8575923,8.717396,47.4146,545,0.0,0.0,50.0,120
8575923,8.717396,47.4146,545,8575924,8.713752000000001,47.411842,517,-28.0,432.1673937720216,50.28,600
8575924,8.713752000000001,47.411842,517,8575923,8.717396,47.4146,545,28.0,432.1791519651327,49.72,600
8575924,8.713752000000001,47.411842,517,8575924,8.713752000000001,47.411842,517,0.0,0.0,50.0,120
8575924,8.713752000000001,47.411842,517,8575925,8.711867,47.410586,517,0.0,210.0151804851858,50.0,360
8575925,8.711867,47.410586,517,8575924,8.713752000000001,47.411842,517,0.0,210.01812897398636,50.0,360
8575925,8.711867,47.410586,517,8575925,8.711867,47.410586,517,0.0,0.0,50.0,120
8575926,8.719176,47.405423,517,8503303,8.722703,47.40882,517,0.0,478.3458385151209,50.0,660
8575926,8.719176,47.405423,517,8575926,8.719176,47.405423,517,0.0,0.0,50.0,120
8575926,8.719176,47.405423,517,8575927,8.722572999999999,47.408910999999996,517,0.0,479.9259733156681,50.0,660
8575927,8.722572999999999,47.408910999999996,517,8503303,8.722703,47.40882,517,0.0,14.812171752018015,50.0,120
8575927,8.722572999999999,47.408910999999996,517,8503382,8.727055,47.407934999999995,517,0.0,388.40972099829014,50.0,540
8575927,8.722572999999999,47.408910999999996,517,8575926,8.719176,47.405423,517,0.0,479.9143367160128,50.0,660
8575927,8.722572999999999,47.408910999999996,517,8575927,8.722572999999999,47.408910999999996,517,0.0,0.0,50.0,120
8575927,8.722572999999999,47.408910999999996,517,8594339,8.724426,47.40773,510,-7.0,202.650443981694,50.07,360
8575937,8.678255,47.43137,521,8575937,8.678255,47.43137,521,0.0,0.0,50.0,120
8575938,8.672994000000001,47.433747,515,8503378,8.671923,47.430403999999996,511,-4.0,382.2785820608952,50.04,540
8575938,8.672994000000001,47.433747,515,8575938,8.672994000000001,47.433747,515,0.0,0.0,50.0,120
8575938,8.672994000000001,47.433747,515,8588279,8.667969,47.431408000000005,515,0.0,492.4167710961126,50.0,660
8575938,8.672994000000001,47.433747,515,8595538,8.673247,47.434338000000004,517,2.0,69.0350027910249,49.98,180
8575939,8.677506,47.440203000000004,530,8575939,8.677506,47.440203000000004,530,0.0,0.0,50.0,120
8575940,8.686278,47.437166999999995,560,8575909,8.683328999999999,47.434635,511,-49.0,376.67299929680473,50.49,540
8575940,8.686278,47.437166999999995,560,8575940,8.686278,47.437166999999995,560,0.0,0.0,50.0,120
8575941,8.682291000000001,47.448076,546,8575941,8.682291000000001,47.448076,546,0.0,0.0,50.0,120
8575942,8.696726,47.45401,580,8503380,8.693056,47.456406,578,-2.0,405.28302660547564,50.02,600
8575942,8.696726,47.45401,580,8575942,8.696726,47.45401,580,0.0,0.0,50.0,120
8575943,8.698245,47.443684999999995,510,8503374,8.701251,47.445181,492,-18.0,300.94105565435746,50.18,420
8575943,8.698245,47.443684999999995,510,8575943,8.698245,47.443684999999995,510,0.0,0.0,50.0,120
8575943,8.698245,47.443684999999995,510,8588735,8.700386,47.442258,510,0.0,238.57266152234217,50.0,360
8575944,8.705548,47.453022999999995,469,8503304,8.70557,47.452834,469,0.0,21.095425570777884,50.0,120
8575944,8.705548,47.453022999999995,469,8575944,8.705548,47.453022999999995,469,0.0,0.0,50.0,120
8575946,8.691514999999999,47.434349,511,8575946,8.691514999999999,47.434349,511,0.0,0.0,50.0,120
8575946,8.691514999999999,47.434349,511,8588312,8.689042,47.432927,511,0.0,259.5122173746338,50.0,420
8575946,8.691514999999999,47.434349,511,8595706,8.689892,47.433557,508,-3.0,161.25591328143267,50.03,300
8575957,8.716084,47.343315999999994,464,8575957,8.716084,47.343315999999994,464,0.0,0.0,50.0,120
8575957,8.716084,47.343315999999994,464,8575958,8.714363,47.339449,460,-4.0,453.22249948186595,50.04,660
8575957,8.716084,47.343315999999994,464,8576788,8.717089999999999,47.34389,465,1.0,105.26610595387332,49.99,240
8575957,8.716084,47.343315999999994,464,8581539,8.715067,47.346179,460,-4.0,329.4298365303815,50.04,480
8575957,8.716084,47.343315999999994,464,8581542,8.720048,47.343056,470,6.0,331.13631074714556,49.94,480
8575957,8.716084,47.343315999999994,464,8587952,8.717922999999999,47.347164,460,-4.0,454.4336249608653,50.04,660
8575958,8.714363,47.339449,460,8575957,8.716084,47.343315999999994,464,4.0,453.2260040386571,49.96,660
8575958,8.714363,47.339449,460,8575958,8.714363,47.339449,460,0.0,0.0,50.0,120
8575976,8.726392,47.346548,464,8575976,8.726392,47.346548,464,0.0,0.0,50.0,120
8575976,8.726392,47.346548,464,8575977,8.730979,47.345237,464,0.0,408.54311027737174,50.0,600
8575976,8.726392,47.346548,464,8588056,8.730781,47.348514,490,26.0,426.4136650237834,49.74,600
8575977,8.730979,47.345237,464,8503253,8.733222999999999,47.349340999999995,500,36.0,494.3773963849841,49.64,660
8575977,8.730979,47.345237,464,8575976,8.726392,47.346548,464,0.0,408.55247387032136,50.0,600
8575977,8.730979,47.345237,464,8575977,8.730979,47.345237,464,0.0,0.0,50.0,120
8575977,8.730979,47.345237,464,8588056,8.730781,47.348514,490,26.0,365.6834890511085,49.74,540
8576080,8.644879,47.269438,420,8503104,8.644293,47.269813,420,0.0,64.15311763084476,50.0,180
8576080,8.644879,47.269438,420,8503661,8.64033,47.267551,407,-13.0,432.92325379120865,50.13,600
8576080,8.644879,47.269438,420,8576080,8.644879,47.269438,420,0.0,0.0,50.0,120
8576080,8.644879,47.269438,420,8588014,8.648206,47.271031,462,42.0,331.29788906607735,49.58,480
8576080,8.644879,47.269438,420,8588023,8.645353,47.272302,460,40.0,323.37817449704306,49.6,480
8576082,8.650711,47.267272,420,8576082,8.650711,47.267272,420,0.0,0.0,50.0,120
8576082,8.650711,47.267272,420,8588014,8.648206,47.271031,462,42.0,468.9451913523395,49.58,660
8576082,8.650711,47.267272,420,8588027,8.653024,47.270792,470,50.0,439.01257486499986,49.5,600
8576095,8.715696000000001,47.348151,464,8503125,8.718688,47.350367,464,0.0,350.27674028001,50.0,540
8576095,8.715696000000001,47.348151,464,8573504,8.716841,47.351188,464,0.0,350.880681476006,50.0,540
8576095,8.715696000000001,47.348151,464,8576095,8.715696000000001,47.348151,464,0.0,0.0,50.0,120
8576095,8.715696000000001,47.348151,464,8576788,8.717089999999999,47.34389,465,1.0,487.79145872947754,49.99,660
8576095,8.715696000000001,47.348151,464,8580879,8.718631,47.347975,464,0.0,244.9856549001328,50.0,360
8576095,8.715696000000001,47.348151,464,8581539,8.715067,47.346179,460,-4.0,225.47061082197996,50.04,360
8576095,8.715696000000001,47.348151,464,8581545,8.712433,47.350049,464,0.0,343.879647659055,50.0,480
8576095,8.715696000000001,47.348151,464,8581548,8.717004,47.349117,462,-2.0,152.92537239242273,50.02,300
8576095,8.715696000000001,47.348151,464,8587952,8.717922999999999,47.347164,460,-4.0,215.3936135002835,50.04,360
8576097,8.707802000000001,47.345099,464,8503254,8.702177,47.34454,450,-14.0,472.33424339757204,50.14,660
8576097,8.707802000000001,47.345099,464,8576097,8.707802000000001,47.345099,464,0.0,0.0,50.0,120
8576097,8.707802000000001,47.345099,464,8581544,8.709605999999999,47.347516999999996,455,-9.0,308.06270718297645,50.09,480
8576099,8.695048,47.348108,464,8503785,8.697374,47.345726,443,-21.0,328.7064605993694,50.21,480
8576099,8.695048,47.348108,464,8576099,8.695048,47.348108,464,0.0,0.0,50.0,120
8576099,8.695048,47.348108,464,8581538,8.696523,47.346140000000005,464,0.0,250.89485191302927,50.0,420
8576099,8.695048,47.348108,464,8581541,8.695974,47.350328999999995,464,0.0,258.7038076867107,50.0,420
8576127,8.659550999999999,47.383984999999996,443,8503127,8.658659,47.384381,443,0.0,86.29991289716212,50.0,180
8576127,8.659550999999999,47.383984999999996,443,8576127,8.659550999999999,47.383984999999996,443,0.0,0.0,50.0,120
8576128,8.678248,47.380394,448,8503155,8.683463,47.379708,460,12.0,440.7368878883408,49.88,600
8576128,8.678248,47.380394,448,8576128,8.678248,47.380394,448,0.0,0.0,50.0,120
8576128,8.678248,47.380394,448,8588096,8.67298,47.381098,460,12.0,445.4329914073571,49.88,600
8576128,8.678248,47.380394,448,8590852,8.674239,47.378269,445,-3.0,408.7900873208124,50.03,600
8576129,8.687069000000001,47.389465,460,8503151,8.681512,47.389165999999996,444,-16.0,463.8524692387086,50.16,660
8576129,8.687069000000001,47.389465,460,8576129,8.687069000000001,47.389465,460,0.0,0.0,50.0,120
8576129,8.687069000000001,47.389465,460,8576130,8.683685,47.393172,460,0.0,499.1980990887331,50.0,660
8576129,8.687069000000001,47.389465,460,8576140,8.688753,47.389564,600,140.0,198.38155896940071,48.6,360
8576130,8.683685,47.393172,460,8503151,8.681512,47.389165999999996,444,-16.0,481.00794145683545,50.16,660
8576130,8.683685,47.393172,460,8576129,8.687069000000001,47.389465,460,0.0,499.18630156932073,50.0,660
8576130,8.683685,47.393172,460,8576130,8.683685,47.393172,460,0.0,0.0,50.0,120
8576130,8.683685,47.393172,460,8576131,8.682252,47.394789,475,15.0,216.26774274542797,49.85,360
8576130,8.683685,47.393172,460,8576132,8.679367999999998,47.393218,475,15.0,359.5578416580998,49.85,540
8576131,8.682252,47.394789,475,8576130,8.683685,47.393172,460,-15.0,216.2656126612017,50.15,360
8576131,8.682252,47.394789,475,8576131,8.682252,47.394789,475,0.0,0.0,50.0,120
8576131,8.682252,47.394789,475,8576132,8.679367999999998,47.393218,475,0.0,296.8167625566235,50.0,420
8576132,8.679367999999998,47.393218,475,8503151,8.681512,47.389165999999996,444,-31.0,485.5820843790488,50.31,660
8576132,8.679367999999998,47.393218,475,8576130,8.683685,47.393172,460,-15.0,359.5575108815177,50.15,540
8576132,8.679367999999998,47.393218,475,8576131,8.682252,47.394789,475,0.0,296.8228699777274,50.0,420
8576132,8.679367999999998,47.393218,475,8576132,8.679367999999998,47.393218,475,0.0,0.0,50.0,120
8576133,8.680067999999999,47.405066999999995,560,8503350,8.683641,47.408285,497,-63.0,469.4724648459532,50.63,660
8576133,8.680067999999999,47.405066999999995,560,8576133,8.680067999999999,47.405066999999995,560,0.0,0.0,50.0,120
8576135,8.69181,47.420978999999996,510,8576135,8.69181,47.420978999999996,510,0.0,0.0,50.0,120
8576139,8.668387,47.385249,460,8503154,8.667555,47.381903,475,15.0,378.7407379754866,49.85,540
8576139,8.668387,47.385249,460,8576139,8.668387,47.385249,460,0.0,0.0,50.0,120
8576139,8.668387,47.385249,460,8589106,8.67232,47.38518,460,0.0,327.3433518105465,50.0,480
8576140,8.688753,47.389564,600,8503150,8.693218,47.389588,475,-125.0,391.9954919489392,51.25,540
8576140,8.688753,47.389564,600,8576129,8.687069000000001,47.389465,460,-140.0,198.38136263901197,51.4,300
8576140,8.688753,47.389564,600,8576140,8.688753,47.389564,600,0.0,0.0,50.0,120
8576152,8.584347,47.452911,447,8503308,8.583791,47.448608,447,0.0,480.7032599043378,50.0,660
8576152,8.584347,47.452911,447,8573211,8.580197,47.453545,447,0.0,352.458703541538,50.0,540
8576152,8.584347,47.452911,447,8576152,8.584347,47.452911,447,0.0,0.0,50.0,120
8576152,8.584347,47.452911,447,8580434,8.587144,47.452244,447,0.0,244.276654948324,50.0,360
8576152,8.584347,47.452911,447,8587420,8.583891,47.448966,447,0.0,440.3019492320458,50.0,600
8576152,8.584347,47.452911,447,8588736,8.587161,47.454834999999996,447,0.0,317.18091596041546,50.0,480
8576152,8.584347,47.452911,447,8590699,8.581264,47.450746,438,-9.0,351.92051337153856,50.09,540
8576153,8.592055,47.451188,447,8576153,8.592055,47.451188,447,0.0,0.0,50.0,120
8576153,8.592055,47.451188,447,8580433,8.596478999999999,47.450936999999996,447,0.0,369.18931386978585,50.0,540
8576153,8.592055,47.451188,447,8580434,8.587144,47.452244,447,0.0,425.19802908992284,50.0,600
8576153,8.592055,47.451188,447,8580435,8.591925,47.450109999999995,447,0.0,120.35525850710094,50.0,240
8576153,8.592055,47.451188,447,8580437,8.591028999999999,47.451567,447,0.0,95.21141578468469,50.0,180
8576153,8.592055,47.451188,447,8580438,8.593261,47.453623,447,0.0,288.76006824214494,50.0,420
8576153,8.592055,47.451188,447,8588737,8.591550999999999,47.454871999999995,447,0.0,411.7835585583384,50.0,600
8576154,8.597738,47.449089,447,8576154,8.597738,47.449089,447,0.0,0.0,50.0,120
8576154,8.597738,47.449089,447,8576155,8.60325,47.447685,447,0.0,484.5030865867785,50.0,660
8576154,8.597738,47.449089,447,8580433,8.596478999999999,47.450936999999996,447,0.0,230.65450500414897,50.0,360
8576154,8.597738,47.449089,447,8580435,8.591925,47.450109999999995,447,0.0,496.8649211487215,50.0,660
8576155,8.60325,47.447685,447,8576154,8.597738,47.449089,447,0.0,484.51530590733137,50.0,660
8576155,8.60325,47.447685,447,8576155,8.60325,47.447685,447,0.0,0.0,50.0,120
8576155,8.60325,47.447685,447,8588315,8.606771,47.447388000000004,450,3.0,294.86121225090034,49.97,420
8576158,8.620484,47.445099,455,8576158,8.620484,47.445099,455,0.0,0.0,50.0,120
8576158,8.620484,47.445099,455,8590503,8.624624,47.444625,458,3.0,348.5189635525393,49.97,480
8576159,8.628763000000001,47.442945,455,8576159,8.628763000000001,47.442945,455,0.0,0.0,50.0,120
8576159,8.628763000000001,47.442945,455,8576160,8.628127000000001,47.443582,455,0.0,88.41906001275974,50.0,180
8576159,8.628763000000001,47.442945,455,8576161,8.629068,47.443554,455,0.0,72.3175391360129,50.0,180
8576159,8.628763000000001,47.442945,455,8588316,8.629366000000001,47.441464,455,0.0,172.15413495838797,50.0,300
8576159,8.628763000000001,47.442945,455,8590503,8.624624,47.444625,458,3.0,391.83168427996486,49.97,540
8576160,8.628127000000001,47.443582,455,8576159,8.628763000000001,47.442945,455,0.0,88.41865557153955,50.0,180
8576160,8.628127000000001,47.443582,455,8576160,8.628127000000001,47.443582,455,0.0,0.0,50.0,120
8576160,8.628127000000001,47.443582,455,8576161,8.629068,47.443554,455,0.0,78.36456247595844,50.0,180
8576160,8.628127000000001,47.443582,455,8588316,8.629366000000001,47.441464,455,0.0,257.08848533903637,50.0,420
8576160,8.628127000000001,47.443582,455,8590503,8.624624,47.444625,458,3.0,313.7343184733125,49.97,480
8576161,8.629068,47.443554,455,8576159,8.628763000000001,47.442945,455,0.0,72.3174304133049,50.0,180
8576161,8.629068,47.443554,455,8576160,8.628127000000001,47.443582,455,0.0,78.36460638612625,50.0,180
8576161,8.629068,47.443554,455,8576161,8.629068,47.443554,455,0.0,0.0,50.0,120
8576161,8.629068,47.443554,455,8588316,8.629366000000001,47.441464,455,0.0,233.71655108367227,50.0,360
8576161,8.629068,47.443554,455,8590503,8.624624,47.444625,458,3.0,388.513726630445,49.97,540
8576163,8.636187,47.444686,455,8576163,8.636187,47.444686,455,0.0,0.0,50.0,120
8576164,8.355917999999999,47.350248,410,8502274,8.354713,47.352524,410,0.0,272.216873403346,50.0,420
8576164,8.355917999999999,47.350248,410,8576164,8.355917999999999,47.350248,410,0.0,0.0,50.0,120
8576164,8.355917999999999,47.350248,410,8576480,8.358371,47.347476,402,-8.0,369.76385081691944,50.08,540
8576165,8.648481,47.447094,505,8506962,8.648272,47.446683,505,0.0,48.898371796530874,50.0,120
8576165,8.648481,47.447094,505,8576165,8.648481,47.447094,505,0.0,0.0,50.0,120
8576165,8.648481,47.447094,505,8576170,8.651216,47.450753999999996,540,35.0,467.6022734980844,49.65,660
8576165,8.648481,47.447094,505,8595267,8.64822,47.446728,500,-5.0,46.4000227935111,50.05,120
8576165,8.648481,47.447094,505,8595707,8.649455,47.446221,502,-3.0,126.4951445171827,50.03,240
8576167,8.634625,47.454246000000005,505,8576167,8.634625,47.454246000000005,505,0.0,0.0,50.0,120
8576168,8.638762,47.45772,532,8576168,8.638762,47.45772,532,0.0,0.0,50.0,120
8576169,8.639954,47.464103,587,8576169,8.639954,47.464103,587,0.0,0.0,50.0,120
8576170,8.651216,47.450753999999996,540,8576165,8.648481,47.447094,505,-35.0,467.5941472844495,50.35,660
8576170,8.651216,47.450753999999996,540,8576170,8.651216,47.450753999999996,540,0.0,0.0,50.0,120
8576171,8.659908,47.460827,584,8576171,8.659908,47.460827,584,0.0,0.0,50.0,120
8576171,8.659908,47.460827,584,8576172,8.661286,47.461928,584,0.0,167.74146590059968,50.0,300
8576171,8.659908,47.460827,584,8576173,8.661106,47.461597,586,2.0,131.42702458589,49.98,240
8576172,8.661286,47.461928,584,8576171,8.659908,47.460827,584,0.0,167.73973586920334,50.0,300
8576172,8.661286,47.461928,584,8576172,8.661286,47.461928,584,0.0,0.0,50.0,120
8576172,8.661286,47.461928,584,8576173,8.661106,47.461597,586,2.0,39.78692998499844,49.98,120
8576173,8.661106,47.461597,586,8576171,8.659908,47.460827,584,-2.0,131.42585743369077,50.02,240
8576173,8.661106,47.461597,586,8576172,8.661286,47.461928,584,-2.0,39.78696739950876,50.02,120
8576173,8.661106,47.461597,586,8576173,8.661106,47.461597,586,0.0,0.0,50.0,120
8576174,8.670594,47.470968,612,8576174,8.670594,47.470968,612,0.0,0.0,50.0,120
8576174,8.670594,47.470968,612,8590506,8.673867999999999,47.471419,609,-3.0,277.03904130539587,50.03,420
8576176,8.682493,47.471470000000004,612,8576176,8.682493,47.471470000000004,612,0.0,0.0,50.0,120
8576176,8.682493,47.471470000000004,612,8591835,8.686469,47.469619,581,-31.0,390.88176702089555,50.31,540
8576182,8.560994,47.350415999999996,408,8503004,8.561372,47.350124,408,0.0,45.203953335788896,50.0,120
8576182,8.560994,47.350415999999996,408,8576182,8.560994,47.350415999999996,408,0.0,0.0,50.0,120
8576182,8.560994,47.350415999999996,408,8576200,8.559577,47.352282,408,0.0,238.6482107255024,50.0,360
8576182,8.560994,47.350415999999996,408,8591440,8.566544,47.351846,457,49.0,490.8503871657201,49.51,660
8576183,8.567319,47.342797999999995,415,8503655,8.567523,47.338685,415,0.0,457.65956672219374,50.0,660
8576183,8.567319,47.342797999999995,415,8576183,8.567319,47.342797999999995,415,0.0,0.0,50.0,120
8576183,8.567319,47.342797999999995,415,8576201,8.566154,47.345921999999995,415,0.0,360.6443890920546,50.0,540
8576183,8.567319,47.342797999999995,415,8576202,8.56963,47.343207,415,0.0,197.5888216954195,50.0,300
8576184,8.569778999999999,47.337763,415,8503100,8.569717,47.337332,415,0.0,48.2018421978196,50.0,120
8576184,8.569778999999999,47.337763,415,8503655,8.567523,47.338685,415,0.0,213.88036204370732,50.0,360
8576184,8.569778999999999,47.337763,415,8576184,8.569778999999999,47.337763,415,0.0,0.0,50.0,120
8576184,8.569778999999999,47.337763,415,8576203,8.572614999999999,47.340434,415,0.0,379.33074927952873,50.0,540
8576184,8.569778999999999,47.337763,415,8576204,8.575085000000001,47.336479,415,0.0,463.98154725356375,50.0,660
8576185,8.57597,47.340752,415,8576185,8.57597,47.340752,415,0.0,0.0,50.0,120
8576185,8.57597,47.340752,415,8576186,8.581522,47.339852,415,0.0,472.65541750806796,50.0,660
8576185,8.57597,47.340752,415,8576203,8.572614999999999,47.340434,415,0.0,281.3762501499241,50.0,420
8576185,8.57597,47.340752,415,8576204,8.575085000000001,47.336479,415,0.0,480.8073785771605,50.0,660
8576186,8.581522,47.339852,415,8576185,8.57597,47.340752,415,0.0,472.66355704703903,50.0,660
8576186,8.581522,47.339852,415,8576186,8.581522,47.339852,415,0.0,0.0,50.0,120
8576186,8.581522,47.339852,415,8576187,8.583264,47.343323999999996,415,0.0,412.3811012156039,50.0,600
